source	target	interaction	symmetry	weight	negation
at4g00430	at4g14455	ppi	symmetrical	1.0	affirmative
at4g23090	at4g23400	ppi	symmetrical	1.0	affirmative
at2g38620	at4g28980	ppi	symmetrical	1.0	affirmative
at1g56330	at3g63260	ppi	symmetrical	1.0	affirmative
at1g07860	at1g57980	ppi	symmetrical	1.0	affirmative
at1g03070	at1g34640	ppi	symmetrical	0.0	affirmative
at1g69850	at4g20790	ppi	symmetrical	1.0	affirmative
at4g29450	at4g38690	ppi	symmetrical	1.0	affirmative
at2g22425	at4g02725	ppi	symmetrical	1.0	affirmative
at3g45640	at1g32120	phosphorylation	asymmetrical	1.0	affirmative
at2g41705	at4g30660	ppi	symmetrical	1.0	affirmative
at4g01370	at2g26960	phosphorylation	asymmetrical	1.0	affirmative
at3g59790	at3g20530	phosphorylation	asymmetrical	1.0	affirmative
at1g47220	at5g37050	ppi	symmetrical	1.0	affirmative
at3g25805	at5g60270	ppi	symmetrical	1.0	affirmative
at1g35430	at3g29270	ppi	symmetrical	1.0	affirmative
at1g30460	at5g51660	ppi	symmetrical	1.0	affirmative
at3g46890	at5g52420	ppi	symmetrical	1.0	affirmative
at1g58520	at5g38970	ppi	symmetrical	1.0	affirmative
at3g54020	at5g15500	ppi	symmetrical	1.0	affirmative
at4g34460	at5g05760	ppi	symmetrical	1.0	affirmative
at3g01320	at5g47660	ppi	symmetrical	1.0	affirmative
at1g50610	at5g37050	ppi	symmetrical	1.0	affirmative
at3g01090	at3g51260	ppi	symmetrical	1.0	affirmative
at2g21237	at3g20600	ppi	symmetrical	1.0	affirmative
at1g27060	at2g15910	ppi	symmetrical	1.2080707295	affirmative
at2g26300	at4g34990	ppi	symmetrical	1.0	affirmative
at1g30320	at3g12180	ppi	symmetrical	1.0	affirmative
at3g08680	at5g49540	ppi	symmetrical	1.0	affirmative
at3g19150	at5g27620	ppi	symmetrical	1.0	affirmative
at5g55910	at2g01420	phosphorylation	asymmetrical	0.0	affirmative
at1g25320	at4g30850	ppi	symmetrical	1.0	affirmative
at1g64900	at3g28715	ppi	symmetrical	1.0	affirmative
at4g13020	at5g37780	ppi	symmetrical	1.0	affirmative
at1g21460	at2g07771	ppi	symmetrical	1.0	affirmative
at4g23400	at5g20230	ppi	symmetrical	2.160706791	affirmative
at3g60600	at5g56020	ppi	symmetrical	1.0	affirmative
at1g80865	at2g37360	ppi	symmetrical	1.0	affirmative
at2g31880	at3g10640	ppi	symmetrical	1.0	affirmative
at2g24630	at3g13175	ppi	symmetrical	1.0	affirmative
at2g29180	at5g11890	ppi	symmetrical	1.0	affirmative
at2g16850	at4g19030	ppi	symmetrical	1.0	affirmative
at2g41400	at5g58560	ppi	symmetrical	1.0	affirmative
at1g27290	at5g51160	ppi	symmetrical	1.0	affirmative
at2g20180	at2g47060	positive_regulation	asymmetrical	1.0	affirmative
at3g48550	at5g06710	ppi	symmetrical	1.0	affirmative
at2g32950	at4g05420	ppi	symmetrical	1.0	affirmative
at2g32840	at4g01090	ppi	symmetrical	1.0	affirmative
at5g37050	at5g52320	ppi	symmetrical	1.0	affirmative
at2g07771	at5g49540	ppi	symmetrical	1.0	affirmative
at2g24630	at3g20600	ppi	symmetrical	1.0	affirmative
at2g33670	at3g03210	ppi	symmetrical	1.0	affirmative
